street,suburb,government_area,market,country,country_code,is_location_exact,type,Latitude,Longitude
Waianae,Waianae Coast,Waianae,Oahu,United States,US,True,Point,21.45516,-158.20228
New York,Midtown,Midtown,New York,United States,US,True,Point,40.75263,-73.98128
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52563,-73.57912
Honolulu,Diamond Head/Kapahulu/St. Louis Heights,Primary Urban Center,Oahu,United States,US,False,Point,21.26924,-157.80832
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,True,Point,-33.8906,151.28557
Great Mackerel Beach,Sydney,Pittwater,Sydney,Australia,AU,True,Point,-33.59329,151.30139
Causeway Bay,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,False,Point,22.27967,114.1827
New York,East Village,East Village,New York,United States,US,True,Point,40.73109,-73.98234
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,True,Point,-22.97147838667731,-43.35928361563548
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.28129,-157.82668
Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,Barcelona,Spain,ES,True,Point,41.39423,2.1918
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28531,114.14154
Rio de Janeiro,Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,False,Point,-22.92034085089729,-43.18623763804232
Rio de Janeiro,Grajaú,Grajaú,Rio De Janeiro,Brazil,BR,True,Point,-22.92651347983792,-43.25762887864307
Rio de Janeiro,Andaraí,Andaraí,Rio De Janeiro,Brazil,BR,False,Point,-22.92780402745229,-43.24450035243397
Rego Park,Queens,Rego Park,New York,United States,US,False,Point,40.7265,-73.86017
Brooklyn,Brooklyn,Gowanus,New York,United States,US,True,Point,40.68361,-73.98671
Leichhardt,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,True,Point,-33.87968,151.16088
Brooklyn,Brooklyn,Flatbush,New York,United States,US,True,Point,40.65221,-73.95848
New York,Manhattan,West Village,New York,United States,US,True,Point,40.72871,-74.00602
Lahaina,Maui,Lahaina,Maui,United States,US,False,Point,20.99009,-156.66475
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.0619,28.98598
Porto,Porto,Campanhã,Porto,Portugal,PT,True,Point,41.15543,-8.58926
Barcelona,La Nova Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,False,Point,41.379,2.15199
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.3953,2.17427
Paddington,Paddington,Sydney,Sydney,Australia,AU,True,Point,-33.88789,151.23079
Manly,Manly,Manly,Sydney,Australia,AU,True,Point,-33.79971,151.29014
Rio de Janeiro,Leblon,Leblon,Rio De Janeiro,Brazil,BR,True,Point,-22.983816116800234,-43.21778416058226
Rio de Janeiro,Méier,Méier,Rio De Janeiro,Brazil,BR,True,Point,-22.901822681908264,-43.27850583750903
Keaau,Island of Hawaiʻi,Puna,The Big Island,United States,US,False,Point,19.58918,-154.93676
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.96235480525756,-43.17431210427382
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14459,-8.61344
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.2993,114.17455
Brooklyn,Brooklyn,Bensonhurst,New York,United States,US,False,Point,40.60877,-73.97382
New York,Harlem,Harlem,New York,United States,US,True,Point,40.80754,-73.95151
Barcelona,Camp d'en Grassot i Gràcia Nova,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,False,Point,41.40354,2.16747
Buzios,Glória,Glória,Rio De Janeiro,Brazil,BR,False,Point,-22.91878701623584,-43.17497935352334
New York,Manhattan,East Village,New York,United States,US,True,Point,40.72254,-73.9855
西貢,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,False,Point,22.35633,114.24231
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,True,Point,41.40955,2.17724
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14615,-8.6112
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52026,-73.59153
New York,Manhattan,Upper East Side,New York,United States,US,True,Point,40.76875,-73.95965
Queens,Queens,Astoria,New York,United States,US,True,Point,40.76752,-73.9314
Rio de Janeiro,Rio De Janeiro,Itanhangá,Rio De Janeiro,Brazil,BR,True,Point,-22.98728343548051,-43.310834130410186
Brooklyn,Bushwick,Bushwick,New York,United States,US,True,Point,40.69652,-73.92351
Porto,Porto,Bonfim,Porto,Portugal,PT,False,Point,41.15075,-8.59347
New York,Upper West Side,Upper West Side,New York,United States,US,True,Point,40.79086,-73.96683
Queens,Flushing,Fresh Meadows,New York,United States,US,False,Point,40.74227,-73.78707
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,False,Point,-33.88795,151.26711
New York,East Village,East Village,New York,United States,US,True,Point,40.72713,-73.98159
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.55447,-73.61084
New York,Chinatown,Little Italy,New York,United States,US,False,Point,40.71976,-73.99703
New York,Manhattan,Chelsea,New York,United States,US,True,Point,40.74462,-74.00139
Rockdale,Rockdale,Rockdale,Sydney,Australia,AU,False,Point,-33.95362,151.13905
Milsons Point,Kirribilli/Milsons Point,North Sydney,Sydney,Australia,AU,False,Point,-33.8455,151.21217
Barcelona,Sants-Montjuïc,la Font de la Guatlla,Barcelona,Spain,ES,False,Point,41.3708,2.14606
Queens,The Rockaways,Far Rockaway,New York,United States,US,True,Point,40.59745,-73.76032
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,True,Point,20.70952,-156.44235
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.15516,-8.61536
Barcelona,Sants-Montjuïc,la Bordeta,Barcelona,Spain,ES,False,Point,41.36859,2.13445
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14386,-8.6095
Barcelona,El Poble-sec,el Poble Sec,Barcelona,Spain,ES,False,Point,41.37338,2.15993
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28314,114.12663
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.16119,-8.60725
Kingsgrove,Kingsgrove,Canterbury,Sydney,Australia,AU,True,Point,-33.93378,151.1014
Brooklyn,Williamsburg,Greenpoint,New York,United States,US,True,Point,40.72214,-73.93725
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14446,-8.60372
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.51881,-73.58595
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28627,114.14856
Papaikou,Island of Hawaiʻi,South Hilo,The Big Island,United States,US,True,Point,19.7832,-155.09196
旺角,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31859,114.17222
New York,Chelsea,Chelsea,New York,United States,US,True,Point,40.74188,-73.99729
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.14411,-8.64618
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39654,2.16414
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,False,Point,41.38044,2.1805
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,False,Point,40.97781,29.04148
Barcelona,Sant Martí,el Poblenou,Barcelona,Spain,ES,False,Point,41.39454,2.20132
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,True,Point,-22.97052913712613,-43.393156888160256
Queens,Astoria,Astoria,New York,United States,US,True,Point,40.75748,-73.91581
Hong Kong Island,Hong Kong,Islands,Hong Kong,Hong Kong,HK,False,Point,22.22789,114.11165
Tijuca,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,True,Point,-22.92477818422221,-43.23802106959854
New York,Upper West Side,Upper West Side,New York,United States,US,True,Point,40.79917,-73.96765
Barcelona ,Sant Antoni,Sant Antoni,Barcelona,Spain,ES,False,Point,41.38006,2.15955
Hong Kong Island,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28654,114.14722
Montreal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.54571,-73.60306
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.53002,-73.58194
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,True,Point,41.40431,2.18156
Montréal,Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.48981,-73.63598
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39727,2.16109
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.38947,2.17062
Ipanema,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,True,Point,-22.98475671168834,-43.200996074358265
Dulwich Hill,Dulwich Hill,Marrickville,Sydney,Australia,AU,False,Point,-33.9069,151.13553
Rio,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.979469535604892,-43.19129998462068
Zetland,Zetland,Sydney,Sydney,Australia,AU,False,Point,-33.90408,151.20752
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,True,Point,41.38741,2.18081
Brooklyn,Brooklyn,Gowanus,New York,United States,US,True,Point,40.67873,-73.98976
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,True,Point,-33.88274,151.28176
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68119,-73.93722
Porto,Porto,Ramalde,Porto,Portugal,PT,False,Point,41.16304,-8.65701
Honolulu,Oʻahu,East Honolulu,Oahu,United States,US,False,Point,21.28435,-157.74346
Montréal,Montréal-Est,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,False,Point,45.60982,-73.51038
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,False,Point,21.29776,-157.83889
Queens,The Rockaways,Edgemere,New York,United States,US,True,Point,40.5938,-73.77373
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.97074979113192,-43.18379962209925
Hong Kong ,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28259,114.15399
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68445,-73.92662
Palm Beach,Palm Beach,Pittwater,Sydney,Australia,AU,True,Point,-33.60002,151.31928
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.06969,28.99178
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,False,Point,-22.93686304975977,-43.17626099130814
Kağıthane,Beşiktaş,Kagithane,Istanbul,Turkey,TR,False,Point,41.08719,29.0046
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14976,-8.61297
Balmain,Balmain/Birchgrove,Leichhardt,Sydney,Australia,AU,True,Point,-33.85905,151.18602
BARCELONA,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.38767,2.17109
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,True,Point,41.37962,2.17611
Póvoa de Varzim,Porto,Balazar,Porto,Portugal,PT,True,Point,41.41101,-8.63503
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.13824,-8.61219
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,True,Point,19.61383,-155.97974
Barcelona,Eixample,el Fort Pienc,Barcelona,Spain,ES,True,Point,41.39427,2.18007
BARCELONA,La Nova Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38545,2.15649
Hawi,North Kohala,North Kohala,Maui,United States,US,True,Point,20.23256,-155.87199
Lahaina,Westside,Lahaina,Maui,United States,US,False,Point,20.96104,-156.6836
P,Porto,AVer-o-Mar,Porto,Portugal,PT,True,Point,41.39641,-8.77622
Woodbine,Sydney,Campbelltown,Sydney,Australia,AU,True,Point,-34.04409,150.82356
BARCELONA,La Nova Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.3856,2.15576
Brooklyn,Brooklyn,Crown Heights,New York,United States,US,True,Point,40.67438,-73.94071
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,False,Point,-22.967550163112072,-43.386025806121175
Bondi Beach,Bondi,Waverley,Sydney,Australia,AU,True,Point,-33.8957,151.27108
Redfern,Redfern,Sydney,Sydney,Australia,AU,True,Point,-33.89304,151.20201
Rio de Janeiro,Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,False,Point,-22.915303227027348,-43.18334268601122
Brooklyn,Brooklyn,Crown Heights,New York,United States,US,True,Point,40.66503,-73.95028
Ataşehir,Istanbul,Atasehir,Istanbul,Turkey,TR,False,Point,41.0009,29.10406
Glebe,Glebe,Sydney,Sydney,Australia,AU,True,Point,-33.87946,151.19174
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.1375,-8.61351
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52042,-73.5954
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.976553790512785,-43.190458778122746
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,True,Point,-22.907119954309604,-43.17465551590793
Brooklyn,Brooklyn,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68171,-73.92628
Haleiwa,Oʻahu,North Shore Oahu,Oahu,United States,US,True,Point,21.6681,-158.04346
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,False,Point,45.54516,-73.58724
Beyoğlu,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.04177,28.98641
Bondi,Bondi,Waverley,Sydney,Australia,AU,True,Point,-33.89488,151.26359
Newtown,Newtown/Enmore,Marrickville,Sydney,Australia,AU,True,Point,-33.90528,151.17845
Bondi Junction,Bondi Junction,Waverley,Sydney,Australia,AU,True,Point,-33.89401,151.24273
Barcelona,Eixample,Sant Antoni,Barcelona,Spain,ES,True,Point,41.37671,2.16481
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.53488,-73.60038
New York,Harlem,Harlem,New York,United States,US,True,Point,40.80213,-73.94754
Bella Vista,Sydney,The Hills Shire,Sydney,Australia,AU,False,Point,-33.75052,150.95948
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49127,-73.58207
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,False,Point,41.38154,2.16653
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,True,Point,41.13667,-8.61047
Rouse Hill,Sydney,The Hills Shire,Sydney,Australia,AU,False,Point,-33.67463,150.92501
Makawao,Upcountry,Paia-Haiku,Maui,United States,US,True,Point,20.86967,-156.31183
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,True,Point,41.00318,28.97887
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.98024751679101,-43.19289118221461
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.31377,114.16989
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,True,Point,20.68948,-156.43694
Hawi,North Kohala,North Kohala,Maui,United States,US,True,Point,20.24861,-155.83491
旺角,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.32234,114.16735
Montréal,Saint-Leonard,Saint-Léonard,Montreal,Canada,CA,False,Point,45.58961,-73.57725
Vila do Conde,Porto,Vila do Conde,Porto,Portugal,PT,False,Point,41.34642,-8.75108
Hong kong,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.2795,114.17872
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39056,2.17074
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,True,Point,-22.98116265720219,-43.20303596334958
Jordan Springs,Sydney,Penrith,Sydney,Australia,AU,True,Point,-33.72241,150.73077
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38256,2.15144
New York,Inwood,Inwood,New York,United States,US,True,Point,40.86883,-73.92126
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14728,-8.60288
Lahaina,Westside,Lahaina,Maui,United States,US,True,Point,20.98857,-156.66917
Forest Lodge,Forest Lodge,Sydney,Sydney,Australia,AU,True,Point,-33.8837,151.18425
North Willoughby,Willoughby,Willoughby,Sydney,Australia,AU,False,Point,-33.79154,151.20011
旺角,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.32124,114.16922
Hong Kong,Kennedy Town,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28175,114.13011
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14472,-8.60957
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28256,114.15214
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,True,Point,21.27482,-157.8141
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52331,-73.57373
New York,Manhattan,East Village,New York,United States,US,True,Point,40.72177,-73.98286
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,False,Point,41.39925,2.15881
Keaau,Island of Hawaiʻi,Puna,The Big Island,United States,US,True,Point,19.57658,-154.97636
Mascot,Mascot,Botany Bay,Sydney,Australia,AU,True,Point,-33.92407,151.19107
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.1562,-8.61875
Rio de Janeiro,Ipanema,Lagoa,Rio De Janeiro,Brazil,BR,False,Point,-22.97874838432402,-43.20396556253349
Bakırköy,Istanbul,Bakirkoy,Istanbul,Turkey,TR,False,Point,40.97867,28.78406
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14922,-8.60874
Montréal,Gay Village,Ville-Marie,Montreal,Canada,CA,True,Point,45.52811,-73.54921
Avalon Beach,Avalon,Pittwater,Sydney,Australia,AU,False,Point,-33.6212,151.32068
New York,Upper East Side,Upper East Side,New York,United States,US,True,Point,40.78071,-73.95149
Beyoğlu,Karaköy,Beyoglu,Istanbul,Turkey,TR,True,Point,41.03114,28.97237
Hurlstone Park,Hurlstone Park,Canterbury,Sydney,Australia,AU,False,Point,-33.90947,151.13138
Queens,Queens,East Elmhurst,New York,United States,US,True,Point,40.7638,-73.87238
Lahaina,Westside,Lahaina,Maui,United States,US,True,Point,20.95145,-156.68808
Montréal,Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.52577,-73.62719
Brooklyn,Brooklyn,Park Slope,New York,United States,US,True,Point,40.67213,-73.98141
Montréal,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,True,Point,45.55369,-73.62827
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,True,Point,41.04263,28.98566
New York,Harlem,Harlem,New York,United States,US,True,Point,40.80803,-73.94647
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15627,-8.60819
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.967251622070783,-43.18169203502355
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,True,Point,21.58216,-158.12406
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.28134,114.18182
Hong Kong,Mid-Levels,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28215,114.15007
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,False,Point,-22.932397564673835,-43.17475739253271
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,True,Point,41.40318,2.181
Barcelona,El Poblenou,el Poblenou,Barcelona,Spain,ES,True,Point,41.39933,2.19603
Hong Kong,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,True,Point,22.29569,114.27492
Montréal,Westmount,Ville-Marie,Montreal,Canada,CA,True,Point,45.49621,-73.59338
Lahaina,Westside,Lahaina,Maui,United States,US,False,Point,21.00118,-156.6585
Brooklyn,Coney Island,Coney Island,New York,United States,US,True,Point,40.57609,-73.98605
New York,Manhattan,Harlem,New York,United States,US,True,Point,40.80142,-73.95487
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,False,Point,41.1163,-8.60757
Honolulu,South Shore,Primary Urban Center,Oahu,United States,US,True,Point,21.25936,-157.79182
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.53528,-73.57801
Coogee,Coogee,Randwick,Sydney,Australia,AU,True,Point,-33.92647,151.25463
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,True,Point,19.60476,-155.9655
Barcelona,L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38829,2.1588
Montréal,Downtown Montreal,Le Sud-Ouest,Montreal,Canada,CA,True,Point,45.49069,-73.57464
Şişli,Taksim,Sisli,Istanbul,Turkey,TR,False,Point,41.04177,28.98476
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14538,-8.60387
Üsküdar,Üsküdar,Uskudar,Istanbul,Turkey,TR,False,Point,41.02143,29.01822
Brooklyn,Flatbush,Flatbush,New York,United States,US,True,Point,40.64709,-73.96655
Honolulu,Waikiki,Primary Urban Center,Oahu,United States,US,True,Point,21.28065,-157.82792
Hong Kong,Kennedy Town,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28271,114.12722
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.16171,-8.60524
Çekmeköy,Istanbul,Cekmekoy,Istanbul,Turkey,TR,False,Point,41.03629,29.22225
